neuron_type,n,loss,val_loss,Depth,NL Terms
tanh,7,0.002474315,0.002382451,2,14
gelu,7,0.005345971,0.004981852,2,14
silu,7,0.004368192,0.004376183,2,14
tanh,7,0.002867955,0.002608669,2,14
gelu,7,0.00409751,0.003629338,2,14
silu,7,0.010546893,0.010144365,2,14
tanh,7,0.002209924,0.002115745,2,14
gelu,7,0.003010378,0.002947683,2,14
silu,7,0.002800148,0.002525323,2,14
tanh,7,0.002905517,0.002564506,2,14
gelu,7,0.002172878,0.002265251,2,14
silu,7,0.003985452,0.003535796,2,14
tanh,7,0.003458261,0.003407937,2,14
gelu,7,0.002295859,0.002058768,2,14
silu,7,0.00170814,0.001764714,2,14
tanh,7,0.003069269,0.002807774,2,14
gelu,7,0.001994808,0.002022692,2,14
silu,7,0.002961118,0.003182217,2,14
tanh,7,0.002286954,0.002227463,2,14
gelu,7,0.001806165,0.001766809,2,14
silu,7,0.00342724,0.003224331,2,14
tanh,7,0.002691791,0.002639402,2,14
gelu,7,0.004042222,0.003646237,2,14
silu,7,0.003528667,0.003385248,2,14
tanh,7,0.00323148,0.003158249,2,14
gelu,7,0.003147562,0.002873717,2,14
silu,7,0.00349837,0.003285775,2,14
tanh,7,0.002473831,0.00246971,2,14
gelu,7,0.003349097,0.003133289,2,14
silu,7,0.004213797,0.003924188,2,14
tanh,7,0.002147903,0.002055877,2,14
gelu,7,0.001157478,0.001193244,2,14
silu,7,0.004040553,0.00379362,2,14
tanh,7,0.002473588,0.002310498,2,14
gelu,7,0.002591897,0.002408107,2,14
silu,7,0.00416936,0.003778145,2,14
tanh,7,0.002368234,0.002283581,2,14
gelu,7,0.002606715,0.002592588,2,14
silu,7,0.003186994,0.002924415,2,14
tanh,7,0.003325213,0.002786799,2,14
gelu,7,0.001627034,0.001662943,2,14
silu,7,0.003223981,0.003238326,2,14
tanh,7,0.003389735,0.003350335,2,14
gelu,7,0.001975721,0.001877263,2,14
silu,7,0.002102099,0.002214595,2,14
tanh,7,0.003172938,0.00299265,2,14
gelu,7,0.001474267,0.001483985,2,14
silu,7,0.005007778,0.004568541,2,14
tanh,7,0.003064373,0.002828364,2,14
gelu,7,0.003088106,0.002740157,2,14
silu,7,0.003199583,0.003273862,2,14
tanh,7,0.001993846,0.002011356,2,14
gelu,7,0.002499548,0.002385616,2,14
silu,7,0.003046178,0.002595368,2,14
tanh,7,0.002704634,0.002380181,2,14
gelu,7,0.003638034,0.003612677,2,14
silu,7,0.002527068,0.002403439,2,14
tanh,7,0.003229474,0.003275522,2,14
gelu,7,0.002586427,0.002623013,2,14
silu,7,0.003574351,0.003373537,2,14
tanh,7,0.003269577,0.003061605,2,14
gelu,7,0.002079751,0.002177418,2,14
silu,7,0.001481135,0.001603589,2,14
tanh,7,0.003196551,0.003132155,2,14
gelu,7,0.002697241,0.002510355,2,14
silu,7,0.001592261,0.001658726,2,14
tanh,7,0.00311281,0.002907067,2,14
gelu,7,0.003384185,0.003157858,2,14
silu,7,0.002821793,0.00271663,2,14
tanh,7,0.002519988,0.002370412,2,14
gelu,7,0.003462768,0.003091064,2,14
silu,7,0.002979479,0.002832664,2,14
tanh,7,0.003038768,0.002875659,2,14
gelu,7,0.0033521,0.003087423,2,14
silu,7,0.003641048,0.003274171,2,14
tanh,7,0.002913306,0.002789758,2,14
gelu,7,0.003199968,0.002749818,2,14
silu,7,0.002160907,0.002127873,2,14
tanh,8,0.002066657,0.001978496,2,16
gelu,8,0.001868571,0.0019315,2,16
silu,8,0.004078986,0.003920688,2,16
tanh,8,0.003038539,0.002723797,2,16
gelu,8,0.003324395,0.00320187,2,16
silu,8,0.002183139,0.00218518,2,16
tanh,8,0.002785641,0.002524643,2,16
gelu,8,0.00291787,0.002769379,2,16
silu,8,0.002417267,0.002115583,2,16
tanh,8,0.003057053,0.002890711,2,16
gelu,8,0.003433642,0.003207775,2,16
silu,8,0.001948054,0.001865025,2,16
tanh,8,0.002793584,0.002699533,2,16
gelu,8,0.002058069,0.002262787,2,16
silu,8,0.002995703,0.002928223,2,16
tanh,8,0.003048672,0.002771237,2,16
gelu,8,0.002623241,0.002637034,2,16
silu,8,0.003081535,0.002878062,2,16
tanh,8,0.003459606,0.003112907,2,16
gelu,8,0.003355885,0.003206842,2,16
silu,8,0.00450675,0.004115015,2,16
tanh,8,0.002786763,0.00272312,2,16
gelu,8,0.002827881,0.002735329,2,16
silu,8,0.002821577,0.00258194,2,16
tanh,8,0.002789159,0.002789992,2,16
gelu,8,0.004150364,0.003881703,2,16
silu,8,0.002214914,0.002218139,2,16
tanh,8,0.003649717,0.003312952,2,16
gelu,8,0.003869499,0.003774363,2,16
silu,8,0.003275431,0.002896777,2,16
tanh,8,0.003532883,0.003394162,2,16
gelu,8,0.002920263,0.002628389,2,16
silu,8,0.002762749,0.002624741,2,16
tanh,8,0.002061402,0.002019839,2,16
gelu,8,0.002330756,0.002199767,2,16
silu,8,0.004111238,0.003690839,2,16
tanh,8,0.002674254,0.002649262,2,16
gelu,8,0.002898553,0.002924174,2,16
silu,8,0.003615365,0.003354168,2,16
tanh,8,0.003608111,0.003154192,2,16
gelu,8,0.003245869,0.003201172,2,16
silu,8,0.003981625,0.003721596,2,16
tanh,8,0.003484248,0.003124291,2,16
gelu,8,0.001784559,0.001775542,2,16
silu,8,0.002365376,0.00243247,2,16
tanh,8,0.002722538,0.002532388,2,16
gelu,8,0.002316263,0.002384192,2,16
silu,8,0.003105915,0.002846019,2,16
tanh,8,0.00252646,0.002292487,2,16
gelu,8,0.002872341,0.002636801,2,16
silu,8,0.004045999,0.003489979,2,16
tanh,8,0.002990895,0.002607073,2,16
gelu,8,0.00401051,0.003582146,2,16
silu,8,0.002673865,0.002818458,2,16
tanh,8,0.001927065,0.001851275,2,16
gelu,8,0.001338558,0.001449654,2,16
silu,8,0.00377678,0.003439008,2,16
tanh,8,0.003115637,0.003086242,2,16
gelu,8,0.003442017,0.003481932,2,16
silu,8,0.003683637,0.003320399,2,16
tanh,8,0.002867324,0.002747467,2,16
gelu,8,0.003840879,0.003416896,2,16
silu,8,0.001460399,0.001523833,2,16
tanh,8,0.002769308,0.002654343,2,16
gelu,8,0.002147809,0.002205466,2,16
silu,8,0.001745752,0.001689392,2,16
tanh,8,0.002872608,0.002597627,2,16
gelu,8,0.003175762,0.002942784,2,16
silu,8,0.003302181,0.003241762,2,16
tanh,8,0.002438639,0.002266985,2,16
gelu,8,0.003575977,0.00377937,2,16
silu,8,0.004155948,0.003847435,2,16
tanh,8,0.002629558,0.002610219,2,16
gelu,8,0.003540775,0.003106673,2,16
silu,8,0.003740906,0.003157198,2,16
tanh,8,0.002749596,0.002448218,2,16
gelu,8,0.005106643,0.004982573,2,16
silu,8,0.003144268,0.003029357,2,16
tanh,8,0.002767425,0.00278396,2,16
gelu,8,0.002415019,0.00231938,2,16
silu,8,0.003106437,0.002729421,2,16
tanh,8,0.002574536,0.002350307,2,16
gelu,8,0.002392973,0.002566263,2,16
silu,8,0.003407734,0.003058878,2,16
tanh,8,0.002515859,0.002229984,2,16
gelu,8,0.003490879,0.003260682,2,16
silu,8,0.003165401,0.002803855,2,16
tanh,8,0.002480821,0.00246798,2,16
gelu,8,0.002958548,0.002781915,2,16
silu,8,0.003152489,0.002980688,2,16
tanh,8,0.003202138,0.00306336,2,16
gelu,8,0.002134816,0.00230049,2,16
silu,8,0.002770247,0.002716973,2,16
tanh,8,0.003530421,0.003323594,2,16
gelu,8,0.00309548,0.002945149,2,16
silu,8,0.002764723,0.002784411,2,16
tanh,8,0.002801659,0.002705972,2,16
gelu,8,0.002602468,0.002550523,2,16
silu,8,0.003627609,0.003589703,2,16
tanh,8,0.002236517,0.002273736,2,16
gelu,8,0.002758023,0.002664398,2,16
silu,8,0.004444183,0.004024424,2,16
tanh,8,0.003257542,0.002920689,2,16
gelu,8,0.001579725,0.001660888,2,16
silu,8,0.003015705,0.002772401,2,16
tanh,8,0.003398161,0.003175666,2,16
gelu,8,0.002750753,0.002787969,2,16
silu,8,0.003372154,0.003189504,2,16
tanh,8,0.003075989,0.002861203,2,16
gelu,8,0.002327005,0.002379685,2,16
silu,8,0.001864065,0.001901642,2,16
tanh,8,0.003156682,0.002945527,2,16
gelu,8,0.002666386,0.002527729,2,16
silu,8,0.004075617,0.003677155,2,16
tanh,8,0.002589103,0.00244939,2,16
gelu,8,0.00288122,0.002996015,2,16
silu,8,0.003360641,0.003253579,2,16
tanh,8,0.002844387,0.00257815,2,16
gelu,8,0.001995878,0.001924719,2,16
silu,8,0.002760452,0.003044301,2,16
tanh,9,0.002614514,0.002492717,2,18
gelu,9,0.003529454,0.003445502,2,18
silu,9,0.003251874,0.00320856,2,18
tanh,9,0.002986937,0.002744022,2,18
gelu,9,0.002775169,0.00271202,2,18
silu,9,0.003599971,0.003277262,2,18
tanh,9,0.003013454,0.002893601,2,18
gelu,9,0.002807548,0.002738644,2,18
silu,9,0.002357537,0.002281727,2,18
tanh,9,0.002730606,0.002638793,2,18
gelu,9,0.001486424,0.001607124,2,18
silu,9,0.002784181,0.002636303,2,18
tanh,9,0.002474673,0.002353756,2,18
gelu,9,0.003255409,0.002923698,2,18
silu,9,0.003899244,0.003472717,2,18
tanh,9,0.002384267,0.002296243,2,18
gelu,9,0.003710057,0.00350017,2,18
silu,9,0.003598416,0.003357875,2,18
tanh,9,0.003219426,0.003181329,2,18
gelu,9,0.001273912,0.001268037,2,18
silu,9,0.002211951,0.002212886,2,18
tanh,9,0.002471694,0.002406326,2,18
gelu,9,0.002374197,0.002514901,2,18
silu,9,0.003360205,0.003086114,2,18
tanh,9,0.003118988,0.003093211,2,18
gelu,9,0.003736294,0.00378024,2,18
silu,9,0.001152848,0.00124636,2,18
tanh,9,0.002848237,0.002699638,2,18
gelu,9,0.003005405,0.002774495,2,18
silu,9,0.003142047,0.002995051,2,18
tanh,9,0.002786791,0.00255052,2,18
gelu,9,0.003051511,0.002697313,2,18
silu,9,0.002433646,0.00231243,2,18
tanh,9,0.00291636,0.002744048,2,18
gelu,9,0.004133743,0.003814087,2,18
silu,9,0.002842622,0.002850386,2,18
tanh,9,0.002513335,0.002322072,2,18
gelu,9,0.002702493,0.002691559,2,18
silu,9,0.003183488,0.002954388,2,18
tanh,9,0.003222937,0.00288172,2,18
gelu,9,0.001495218,0.001538438,2,18
silu,9,0.003957007,0.00353561,2,18
tanh,9,0.002553405,0.002387099,2,18
gelu,9,0.004352476,0.004418837,2,18
silu,9,0.003268132,0.003152199,2,18
tanh,9,0.003163039,0.002857519,2,18
gelu,9,0.002546939,0.002378446,2,18
silu,9,0.002865385,0.002564148,2,18
tanh,9,0.002722744,0.002656237,2,18
gelu,9,0.002666683,0.002594887,2,18
silu,9,0.003279275,0.00295115,2,18
tanh,9,0.002874065,0.002717748,2,18
gelu,9,0.003505249,0.003518954,2,18
silu,9,0.001284087,0.001330725,2,18
tanh,9,0.002884546,0.002631719,2,18
gelu,9,0.002278466,0.002421218,2,18
silu,9,0.002540725,0.002615981,2,18
tanh,9,0.002365045,0.002314274,2,18
gelu,9,0.002479097,0.00255428,2,18
silu,9,0.003618071,0.003270883,2,18
tanh,9,0.00280688,0.002787418,2,18
gelu,9,0.003823423,0.003544505,2,18
silu,9,0.002208218,0.002099818,2,18
tanh,9,0.002995758,0.003027166,2,18
gelu,9,0.003386929,0.003288459,2,18
silu,9,0.00345961,0.003128244,2,18
tanh,9,0.002897145,0.002707211,2,18
gelu,9,0.00134111,0.001430753,2,18
silu,9,0.002603711,0.002439182,2,18
tanh,9,0.00319002,0.00317646,2,18
gelu,9,0.001552943,0.001702687,2,18
silu,9,0.003460875,0.003052183,2,18
tanh,9,0.002817944,0.002627994,2,18
gelu,9,0.003474483,0.003222256,2,18
silu,9,0.001973873,0.00200493,2,18
tanh,9,0.002832247,0.002523154,2,18
gelu,9,0.002056549,0.002073018,2,18
silu,9,0.003544278,0.003133617,2,18
tanh,9,0.002930473,0.002762262,2,18
gelu,9,0.003770466,0.003407053,2,18
silu,9,0.003411371,0.003199359,2,18
tanh,9,0.003867971,0.003737882,2,18
gelu,9,0.003077091,0.002816217,2,18
silu,9,0.003995552,0.003872745,2,18
tanh,9,0.002659509,0.002401142,2,18
gelu,9,0.003500517,0.003100751,2,18
silu,9,0.002869784,0.002741736,2,18
tanh,9,0.003052169,0.003013822,2,18
gelu,9,0.003692488,0.003574478,2,18
silu,9,0.003239928,0.003008662,2,18
tanh,9,0.003295978,0.003163091,2,18
gelu,9,0.002847122,0.002935642,2,18
silu,9,0.003433399,0.00313273,2,18
tanh,9,0.00393582,0.003766468,2,18
gelu,9,0.001744922,0.001855494,2,18
silu,9,0.003497153,0.003116808,2,18
tanh,9,0.003745958,0.003933694,2,18
gelu,9,0.001976375,0.00190532,2,18
silu,9,0.001457556,0.001536028,2,18
tanh,9,0.003098159,0.002660987,2,18
gelu,9,0.002687056,0.002540502,2,18
silu,9,0.002536474,0.002469419,2,18
tanh,9,0.003018976,0.002838494,2,18
gelu,9,0.002392774,0.002341609,2,18
silu,9,0.002651014,0.002619636,2,18
tanh,9,0.003183653,0.002891552,2,18
gelu,9,0.003639053,0.003329418,2,18
silu,9,0.003615117,0.003335277,2,18
tanh,9,0.003161791,0.002890548,2,18
gelu,9,0.00415475,0.004062723,2,18
silu,9,0.002814626,0.002528935,2,18
tanh,9,0.002889732,0.002686081,2,18
gelu,9,0.003184692,0.003067801,2,18
silu,9,0.002852763,0.002857778,2,18
tanh,9,0.002840284,0.00276628,2,18
gelu,9,0.003335841,0.003169495,2,18
silu,9,0.00286893,0.002796808,2,18
tanh,9,0.003223294,0.003202548,2,18
gelu,9,0.003680072,0.003390769,2,18
silu,9,0.00230208,0.002397753,2,18
tanh,10,0.003233287,0.002956515,2,20
gelu,10,0.003534326,0.003191417,2,20
silu,10,0.002131413,0.002253298,2,20
tanh,10,0.002911985,0.002750467,2,20
gelu,10,0.003003447,0.003020271,2,20
silu,10,0.003990084,0.003620106,2,20
tanh,10,0.003536166,0.003093966,2,20
gelu,10,0.002993822,0.003213356,2,20
silu,10,0.002147592,0.002182271,2,20
tanh,10,0.002604098,0.002381827,2,20
gelu,10,0.001575182,0.001569869,2,20
silu,10,0.00284309,0.002559823,2,20
tanh,10,0.001981878,0.001885159,2,20
gelu,10,0.003042996,0.002906789,2,20
silu,10,0.002958079,0.002799936,2,20
tanh,10,0.003352651,0.003151257,2,20
gelu,10,0.003313095,0.002934662,2,20
silu,10,0.003149483,0.002877289,2,20
tanh,10,0.003441371,0.003405787,2,20
gelu,10,0.002670852,0.002593487,2,20
silu,10,0.00297849,0.00298694,2,20
tanh,10,0.003047965,0.002999797,2,20
gelu,10,0.002742005,0.002504212,2,20
silu,10,0.001590617,0.001884974,2,20
tanh,10,0.003008688,0.002790304,2,20
gelu,10,0.003867319,0.003285255,2,20
silu,10,0.002251886,0.00235004,2,20
tanh,10,0.002906931,0.00271496,2,20
gelu,10,0.003280382,0.003067544,2,20
silu,10,0.002935382,0.003042295,2,20
tanh,10,0.002832477,0.002566313,2,20
gelu,10,0.003641147,0.003372847,2,20
silu,10,0.002679528,0.002484317,2,20
tanh,10,0.003195029,0.003051243,2,20
gelu,10,0.002800478,0.002544028,2,20
silu,10,0.003562341,0.003279026,2,20
tanh,10,0.002868077,0.002831615,2,20
gelu,10,0.002782715,0.002662166,2,20
silu,10,0.003428536,0.003099168,2,20
tanh,10,0.003539426,0.003209897,2,20
gelu,10,0.003503772,0.00328979,2,20
silu,10,0.002269685,0.002364222,2,20
tanh,10,0.00278238,0.002604438,2,20
gelu,10,0.002129665,0.001922394,2,20
silu,10,0.003183349,0.002953175,2,20
tanh,10,0.003196484,0.00289892,2,20
gelu,10,0.003983444,0.003713713,2,20
silu,10,0.002711114,0.002620803,2,20
tanh,10,0.002200773,0.002183806,2,20
gelu,10,0.002444676,0.002445704,2,20
silu,10,0.00188718,0.001953487,2,20
tanh,10,0.002717905,0.002634799,2,20
gelu,10,0.002819429,0.002876112,2,20
silu,10,0.003044221,0.002673059,2,20
tanh,10,0.00324509,0.0030164,2,20
gelu,10,0.004071377,0.003583351,2,20
silu,10,0.003174547,0.003006904,2,20
tanh,10,0.002729682,0.002487951,2,20
gelu,10,0.003512134,0.00315931,2,20
silu,10,0.002944781,0.002957106,2,20
tanh,10,0.003467195,0.003348274,2,20
gelu,10,0.00362135,0.003348102,2,20
silu,10,0.001783101,0.001726178,2,20
tanh,10,0.002509743,0.002433013,2,20
gelu,10,0.002892795,0.002589406,2,20
silu,10,0.002961134,0.002960057,2,20
tanh,10,0.00277784,0.002656431,2,20
gelu,10,0.003445044,0.003365425,2,20
silu,10,0.003249189,0.003189625,2,20
tanh,10,0.003314982,0.003060277,2,20
gelu,10,0.002330181,0.002353398,2,20
silu,10,0.002500963,0.002252897,2,20
tanh,10,0.003068269,0.002843364,2,20
gelu,10,0.001873109,0.00198217,2,20
silu,10,0.003846146,0.003393407,2,20
tanh,10,0.003262611,0.002941627,2,20
gelu,10,0.003286421,0.003135473,2,20
silu,10,0.002920075,0.002737328,2,20
tanh,10,0.002931832,0.0029019,2,20
gelu,10,0.001484813,0.001431796,2,20
silu,10,0.003197018,0.003253107,2,20
tanh,10,0.003497128,0.003155977,2,20
gelu,10,0.00207848,0.002251041,2,20
silu,10,0.001868927,0.002048219,2,20
tanh,10,0.003048886,0.003023285,2,20
gelu,10,0.003486435,0.003214011,2,20
silu,10,0.003715524,0.003813706,2,20
tanh,10,0.003185094,0.002966578,2,20
gelu,10,0.00348084,0.003045081,2,20
silu,10,0.003133588,0.002919083,2,20
tanh,10,0.002558797,0.002529751,2,20
gelu,10,0.002532567,0.00256468,2,20
silu,10,0.00285719,0.002813515,2,20
tanh,10,0.003121106,0.002893688,2,20
gelu,10,0.004310011,0.004080708,2,20
silu,10,0.003990353,0.004063378,2,20
tanh,10,0.003070518,0.00288993,2,20
gelu,10,0.001996052,0.002048717,2,20
silu,10,0.004712115,0.004713529,2,20
tanh,10,0.002929774,0.002841843,2,20
gelu,10,0.001778819,0.001765485,2,20
silu,10,0.003916368,0.003897718,2,20
tanh,10,0.002938819,0.002773386,2,20
gelu,10,0.003937856,0.003350666,2,20
silu,10,0.004320161,0.004141084,2,20
tanh,10,0.002364981,0.002337704,2,20
gelu,10,0.002673123,0.002578588,2,20
silu,10,0.004588339,0.004189938,2,20
tanh,10,0.002972011,0.002818742,2,20
gelu,10,0.002433292,0.002340501,2,20
silu,10,0.002811827,0.0029769,2,20
tanh,10,0.002831664,0.002743039,2,20
gelu,10,0.001276229,0.001276238,2,20
silu,10,0.004008309,0.003578962,2,20
tanh,10,0.002621944,0.002696259,2,20
gelu,10,0.003533258,0.003490708,2,20
silu,10,0.00345085,0.003274715,2,20
tanh,10,0.003225588,0.00307003,2,20
gelu,10,0.004471787,0.003808547,2,20
silu,10,0.003345204,0.003008525,2,20
tanh,11,0.003350274,0.003175693,2,22
gelu,11,0.003165913,0.003060492,2,22
silu,11,0.003410191,0.003365709,2,22
tanh,11,0.003355413,0.003256665,2,22
gelu,11,0.002952019,0.002800927,2,22
silu,11,0.002710829,0.002525201,2,22
tanh,11,0.002996864,0.002760102,2,22
gelu,11,0.000912083,0.001052672,2,22
silu,11,0.003163817,0.002789688,2,22
tanh,11,0.003042755,0.002613864,2,22
gelu,11,0.001972882,0.001974609,2,22
silu,11,0.002929621,0.00293864,2,22
tanh,11,0.00293862,0.00281436,2,22
gelu,11,0.003606959,0.003784083,2,22
silu,11,0.00426633,0.00394916,2,22
tanh,11,0.002337113,0.002382074,2,22
gelu,11,0.003589087,0.003272085,2,22
silu,11,0.001578393,0.001564669,2,22
tanh,11,0.002878742,0.002752211,2,22
gelu,11,0.001981941,0.002005337,2,22
silu,11,0.002348678,0.002445079,2,22
tanh,11,0.004044286,0.003655941,2,22
gelu,11,0.002946747,0.002987693,2,22
silu,11,0.002522743,0.002649439,2,22
tanh,11,0.002924818,0.002948727,2,22
gelu,11,0.002248442,0.002311961,2,22
silu,11,0.003218301,0.002969416,2,22
tanh,11,0.003325852,0.003232546,2,22
gelu,11,0.003706349,0.003296651,2,22
silu,11,0.001187773,0.001327058,2,22
tanh,11,0.002902191,0.002865696,2,22
gelu,11,0.002351162,0.002288734,2,22
silu,11,0.004091095,0.003752784,2,22
tanh,11,0.003058734,0.002861902,2,22
gelu,11,0.004399075,0.003979829,2,22
silu,11,0.002927317,0.003024468,2,22
tanh,11,0.003545391,0.003381987,2,22
gelu,11,0.001756287,0.002042839,2,22
silu,11,0.003222471,0.003170802,2,22
tanh,11,0.003523895,0.003592377,2,22
gelu,11,0.003739369,0.003362017,2,22
silu,11,0.002340734,0.002547749,2,22
tanh,11,0.002905474,0.002685531,2,22
gelu,11,0.001856962,0.001936595,2,22
silu,11,0.002354699,0.002436017,2,22
tanh,11,0.003054443,0.002734426,2,22
gelu,11,0.002447842,0.002455988,2,22
silu,11,0.002250085,0.002251106,2,22
tanh,11,0.00301859,0.002874192,2,22
gelu,11,0.002430314,0.002254895,2,22
silu,11,0.002019115,0.002062239,2,22
tanh,11,0.002871467,0.002658375,2,22
gelu,11,0.001722661,0.00183975,2,22
silu,11,0.002650447,0.002744507,2,22
tanh,11,0.002433963,0.002310258,2,22
gelu,11,0.002639839,0.002544401,2,22
silu,11,0.002656714,0.002510696,2,22
tanh,11,0.003146458,0.002780664,2,22
gelu,11,0.002011414,0.001940896,2,22
silu,11,0.002996725,0.002858325,2,22
tanh,11,0.003323577,0.003183648,2,22
gelu,11,0.00228135,0.002346249,2,22
silu,11,0.002668493,0.00250276,2,22
tanh,11,0.004300631,0.003929469,2,22
gelu,11,0.003220824,0.00299245,2,22
silu,11,0.00365835,0.003328797,2,22
tanh,11,0.00327023,0.003132075,2,22
gelu,11,0.005553741,0.005167453,2,22
silu,11,0.001693533,0.001798702,2,22
tanh,11,0.003385742,0.003135897,2,22
gelu,11,0.002424982,0.002438227,2,22
silu,11,0.002895297,0.002900959,2,22
tanh,11,0.002877828,0.002816144,2,22
gelu,11,0.002153726,0.002157735,2,22
silu,11,0.003262943,0.002962447,2,22
tanh,11,0.003190164,0.002902132,2,22
gelu,11,0.003645236,0.003475565,2,22
silu,11,0.003379226,0.003061858,2,22
tanh,11,0.003244713,0.00289541,2,22
gelu,11,0.002592318,0.002795137,2,22
silu,11,0.002579654,0.002527633,2,22
tanh,11,0.00267523,0.002680304,2,22
gelu,11,0.003418631,0.003421844,2,22
silu,11,0.003510549,0.003244828,2,22
tanh,11,0.002475037,0.002398146,2,22
gelu,11,0.002739551,0.002861113,2,22
silu,11,0.003270171,0.003215021,2,22
tanh,11,0.003451593,0.00326041,2,22
gelu,11,0.00300623,0.00312516,2,22
silu,11,0.003207531,0.003097574,2,22
tanh,11,0.003938007,0.003645181,2,22
gelu,11,0.001957598,0.001871102,2,22
silu,11,0.002259368,0.002199044,2,22
tanh,11,0.004061028,0.00368234,2,22
gelu,11,0.002759564,0.002794639,2,22
silu,11,0.002063598,0.002031642,2,22
tanh,11,0.003029895,0.002784153,2,22
gelu,11,0.003594122,0.003228219,2,22
silu,11,0.003354834,0.003160191,2,22
tanh,11,0.00172226,0.001721462,2,22
gelu,11,0.003180904,0.003089238,2,22
silu,11,0.00323677,0.003022972,2,22
tanh,11,0.002583014,0.002512682,2,22
gelu,11,0.00263321,0.002601004,2,22
silu,11,0.003635361,0.003406565,2,22
tanh,11,0.002953127,0.002759774,2,22
gelu,11,0.003960372,0.003927659,2,22
silu,11,0.001510818,0.001605761,2,22
tanh,11,0.003154512,0.002901017,2,22
gelu,11,0.001201094,0.001358591,2,22
silu,11,0.001965434,0.001802916,2,22
tanh,11,0.002909463,0.00254491,2,22
gelu,11,0.00324161,0.003322891,2,22
silu,11,0.002912652,0.003004541,2,22
tanh,11,0.003101256,0.002813935,2,22
gelu,11,0.00365272,0.003420805,2,22
silu,11,0.002534674,0.002699842,2,22
tanh,11,0.002634708,0.002605889,2,22
gelu,11,0.003382025,0.003134047,2,22
silu,11,0.003867454,0.003580456,2,22
tanh,12,0.00289194,0.002664923,2,24
gelu,12,0.003186332,0.003085732,2,24
silu,12,0.00279098,0.002880939,2,24
tanh,12,0.003640025,0.003318419,2,24
gelu,12,0.003648512,0.003538392,2,24
silu,12,0.00176797,0.001773812,2,24
tanh,12,0.003009218,0.002751557,2,24
gelu,12,0.003607445,0.003378025,2,24
silu,12,0.002400644,0.002340321,2,24
tanh,12,0.003283428,0.0031566,2,24
gelu,12,0.002994821,0.002987044,2,24
silu,12,0.003645254,0.003391395,2,24
tanh,12,0.003435701,0.003245434,2,24
gelu,12,0.003505308,0.003185818,2,24
silu,12,0.00415326,0.003887987,2,24
tanh,12,0.00261815,0.002572583,2,24
gelu,12,0.004191086,0.004044506,2,24
silu,12,0.001982931,0.001970282,2,24
tanh,12,0.002976884,0.002890719,2,24
gelu,12,0.003395965,0.003247875,2,24
silu,12,0.004005444,0.004138546,2,24
tanh,12,0.003455965,0.003146231,2,24
gelu,12,0.003055693,0.002929044,2,24
silu,12,0.003789852,0.003592482,2,24
tanh,12,0.003216433,0.003090921,2,24
